"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","63.0","69.0","https://t.co/XDN6IXEMSn","http://to.twngo.xyz/2tvTwNx","to.twngo.xyz/2tvTwNx","39.0","62.0","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","877718920991580160","null","False","0.0","8.7771892099158016E17","null","False","Thu Jun 22 02:44:32 +0000 2017","null","False","[民主書院訊息]德國駐北京大使敦促中國當局釋放梵蒂岡任命的溫州教區主教邵祝敏 https://t.co/XDN6IXEMSn #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","70.0","75.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","L L Schiefelbein","lls7474_l","3.0","13.0","4860710461","4.860710461E9","","","","https://t.co/9wx3yIVPn4","http://mo.nu/r/NGOnewsTW/4408/0?uid=4Fe6","mo.nu/r/NGOnewsTW/44…","89.0","112.0","","","","","","","","","","","","","","","0.0","137.0","0.0","null","null","877718847293243392","null","False","0.0","8.7771884729324339E17","null","False","Thu Jun 22 02:44:15 +0000 2017","null","False","RT @lls7474_l: Donate a tweet a day to @NGOnewsTW. Click the link and become a supporter https://t.co/9wx3yIVPn4 ☞https://t.co/XbGhM5zQx0","en","null","null","null","","","","","","","","","","","","","",""
"","","","NGO news from Taiwan","NGOnewsTW","39.0","49.0","770241326172418048","7.7024132617241805E17","","","","https://t.co/XbGhM5zQx0","http://justcoz.org","justcoz.org","114.0","137.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QsTnEIeOm6","http://to.twngo.xyz/2rEpe9F","to.twngo.xyz/2rEpe9F","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877718263689396224","null","False","0.0","8.7771826368939622E17","null","False","Thu Jun 22 02:41:55 +0000 2017","null","False","[環資訊息]【公民社會的沉寂】市場化或是公益化？ 中國公益行業走向的世代論戰 https://t.co/QsTnEIeOm6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GL7ilmI1Pa","http://to.twngo.xyz/2sXuKrO","to.twngo.xyz/2sXuKrO","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","877713167757049856","null","False","0.0","8.7771316775704986E17","null","False","Thu Jun 22 02:21:40 +0000 2017","null","False","[環資訊息]衝出垃圾圍城  中國垃圾分類行不行？ https://t.co/GL7ilmI1Pa","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SiaVc3e5kg","http://to.twngo.xyz/2srJm1F","to.twngo.xyz/2srJm1F","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","877638879746154496","null","False","0.0","8.776388797461545E17","null","False","Wed Jun 21 21:26:29 +0000 2017","null","False","[環資訊息]43種溫室氣體2000年變化 澳洲跨國團隊全揭露 https://t.co/SiaVc3e5kg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DB6i91Ysho","http://to.twngo.xyz/2rWFYbB","to.twngo.xyz/2rWFYbB","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","877638875820281856","null","False","0.0","8.7763887582028186E17","null","False","Wed Jun 21 21:26:28 +0000 2017","null","False","[環資訊息]伊斯坦堡海峽藻類爆發 土耳其藍「變色」 https://t.co/DB6i91Ysho","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wVC6rABq2D","http://to.twngo.xyz/2ttrFxn","to.twngo.xyz/2ttrFxn","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","877559859465646081","null","False","0.0","8.7755985946564608E17","null","False","Wed Jun 21 16:12:29 +0000 2017","null","False","SPCA Taiwan: ""TSPCA動保小學堂-家兔篇"" and more videos https://t.co/wVC6rABq2D","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Q1eqcNKhMo","http://to.twngo.xyz/2tN8OwD","to.twngo.xyz/2tN8OwD","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","877501676982325248","null","False","0.0","8.7750167698232525E17","null","False","Wed Jun 21 12:21:17 +0000 2017","null","False","[環資訊息]讓好吃成為日常選擇　美濃農會種出高雄147品格 https://t.co/Q1eqcNKhMo","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AIksiyfbLm","http://to.twngo.xyz/2sP2lnw","to.twngo.xyz/2sP2lnw","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","877467644496138241","null","False","0.0","8.7746764449613824E17","null","False","Wed Jun 21 10:06:03 +0000 2017","null","False","[環資訊息]「環評作業準則」公聽跑完 二階範疇界定新增多項 https://t.co/AIksiyfbLm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0NtPEMdHUB","http://to.twngo.xyz/2tstLNS","to.twngo.xyz/2tstLNS","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","877465914647752705","null","False","0.0","8.774659146477527E17","null","False","Wed Jun 21 09:59:11 +0000 2017","null","False","[同志熱線訊息]2017 6月～9月【南部】南辦小客廳-一起來拚彩虹吧 https://t.co/0NtPEMdHUB","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Xuj1z85ZSf","http://to.twngo.xyz/2ts6ifN","to.twngo.xyz/2ts6ifN","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","877453911610859520","null","False","0.0","8.7745391161085952E17","null","False","Wed Jun 21 09:11:29 +0000 2017","null","False","[環資訊息]比不上GOGORO？ 立委批裕隆拿16億補助沒成績 業者駁：政策不公平 https://t.co/Xuj1z85ZSf","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XLVT9SHxmN","http://to.twngo.xyz/2sSN4mz","to.twngo.xyz/2sSN4mz","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","877451243052044292","null","False","0.0","8.7745124305204429E17","null","False","Wed Jun 21 09:00:53 +0000 2017","null","False","[現代婦女基金會]「藥」開心－社區健康諮詢開跑 https://t.co/XLVT9SHxmN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9mNh0noxvL","http://to.twngo.xyz/2rP9TaN","to.twngo.xyz/2rP9TaN","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","877441561583374336","null","False","0.0","8.7744156158337434E17","null","False","Wed Jun 21 08:22:25 +0000 2017","null","False","董氏基金會心理衛生中心 just uploaded a video https://t.co/9mNh0noxvL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KoaFmauB50","http://to.twngo.xyz/2rPAYdD","to.twngo.xyz/2rPAYdD","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","877407260523278336","null","False","0.0","8.7740726052327834E17","null","False","Wed Jun 21 06:06:07 +0000 2017","null","False","[永社]主動撤銷展延處分的難度 https://t.co/KoaFmauB50","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/n8GNiVat8W","http://to.twngo.xyz/2szAxRS","to.twngo.xyz/2szAxRS","14.0","37.0","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","877407257427943424","null","False","0.0","8.7740725742794342E17","null","False","Wed Jun 21 06:06:06 +0000 2017","null","False","[永社]環境犯罪 拿出對策 https://t.co/n8GNiVat8W","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1lmaRJ29kK","http://to.twngo.xyz/2sRZY4c","to.twngo.xyz/2sRZY4c","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","877404267665137665","null","False","0.0","8.7740426766513766E17","null","False","Wed Jun 21 05:54:13 +0000 2017","null","False","[環資訊息]緊鄰鰲鼓濕地 空軍水溪靶場改建環評 需補件重審 https://t.co/1lmaRJ29kK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tYL7yav9Jn","http://to.twngo.xyz/2rPfSMq","to.twngo.xyz/2rPfSMq","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","877399494735933441","null","False","0.0","8.7739949473593344E17","null","False","Wed Jun 21 05:35:15 +0000 2017","null","False","[環盟訊息]譴責對山林、國土資源之破壞，實施十年不擾山林的政策 聲明 https://t.co/tYL7yav9Jn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nRO6Q214ON","http://to.twngo.xyz/2sRPJgn","to.twngo.xyz/2sRPJgn","15.0","38.0","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","877377069914755072","null","False","0.0","8.7737706991475507E17","null","False","Wed Jun 21 04:06:09 +0000 2017","null","False","[永社]永豐 頂新 黨國金權 https://t.co/nRO6Q214ON","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uEwndEBr7u","http://to.twngo.xyz/2trlYzP","to.twngo.xyz/2trlYzP","19.0","42.0","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","877377066542415872","null","False","0.0","8.7737706654241587E17","null","False","Wed Jun 21 04:06:08 +0000 2017","null","False","[永社]看見台灣 看見亞泥的違法展限 https://t.co/uEwndEBr7u","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IbBn3TT7pi","http://to.twngo.xyz/2trbZL7","to.twngo.xyz/2trbZL7","75.0","98.0","","","","","","","","","","","","","","","0.0","98.0","0.0","null","null","877373462754582529","null","False","0.0","8.7737346275458253E17","null","False","Wed Jun 21 03:51:48 +0000 2017","null","False","[高教工會訊息]高教『亞泥案』！學校停辦三年挖掉四億元，政府再給三年繼續挖！？ 教育部＝礦務局  黑箱制定「永達條款」，偷偷展延永達解散清算時程？！ https://t.co/IbBn3TT7pi","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nvowCFxGc6","http://to.twngo.xyz/2rTsDRk","to.twngo.xyz/2rTsDRk","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","877362811927769088","null","False","0.0","8.7736281192776909E17","null","False","Wed Jun 21 03:09:29 +0000 2017","null","False","[環資訊息]「穩定同位素分析技術」揪出污染DNA 台氯頭份廠「終於認了」 https://t.co/nvowCFxGc6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VdaftmcxsP","http://to.twngo.xyz/2rTOTL2","to.twngo.xyz/2rTOTL2","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","877359693836013569","null","False","0.0","8.7735969383601357E17","null","False","Wed Jun 21 02:57:06 +0000 2017","null","False","[蠻野心足訊息]【核一踏查筆記】 https://t.co/VdaftmcxsP","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wbSZUEt8ot","http://to.twngo.xyz/2tLTEYg","to.twngo.xyz/2tLTEYg","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","877350250285076480","null","False","0.0","8.7735025028507648E17","null","False","Wed Jun 21 02:19:34 +0000 2017","null","False","[環資訊息]陳昭倫：油麻菜籽命的桃園藻礁 https://t.co/wbSZUEt8ot","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NEpJG89tux","http://to.twngo.xyz/2sOox0U","to.twngo.xyz/2sOox0U","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","877350247651037184","null","False","0.0","8.7735024765103718E17","null","False","Wed Jun 21 02:19:34 +0000 2017","null","False","[環資訊息]80年內將有「致死熱浪」 研究：全球3/4人口都遭殃 https://t.co/NEpJG89tux","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/l0QdRDvfG1","http://to.twngo.xyz/2sTQFjM","to.twngo.xyz/2sTQFjM","29.0","52.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","877346005360013312","null","False","0.0","8.7734600536001331E17","null","False","Wed Jun 21 02:02:42 +0000 2017","null","False","[民主書院訊息]國民黨主席洪秀柱與全國政協主席俞正聲會面 https://t.co/l0QdRDvfG1 #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/uCe3mOQCDx","http://to.twngo.xyz/2rAJt8w","to.twngo.xyz/2rAJt8w","27.0","50.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","877346003321446402","null","False","0.0","8.773460033214464E17","null","False","Wed Jun 21 02:02:42 +0000 2017","null","False","[民主書院訊息]梵蒂岡恐與台斷交 前駐美代表：機率高 https://t.co/uCe3mOQCDx #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","50.0","56.0","https://t.co/Q4FPkes6Vc","http://to.twngo.xyz/2sTQCV8","to.twngo.xyz/2sTQCV8","26.0","49.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","877346001329295360","null","False","0.0","8.7734600132929536E17","null","False","Wed Jun 21 02:02:41 +0000 2017","null","False","[民主書院訊息]港學者斥中共打壓議員令一國兩制蒙羞 https://t.co/Q4FPkes6Vc #China #中國人權","zh","null","null","null","","","","","","","","","","","","","",""
