"coordinates","retweeted","source","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/UP1dfoOZuh","http://ift.tt/2mshKXa","ift.tt/2mshKXa","30.0","53.0","0.0","53.0","0.0","null","null","840119089808920577","null","False","0.0","8.4011908980892058E17","null","False","Fri Mar 10 08:36:14 +0000 2017","null","False","慈林教育基金會 just uploaded a video https://t.co/UP1dfoOZuh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/xLqgos4Qka","http://ift.tt/2nd1CHp","ift.tt/2nd1CHp","30.0","53.0","0.0","53.0","0.0","null","null","840117798193975296","null","False","0.0","8.401177981939753E17","null","False","Fri Mar 10 08:31:06 +0000 2017","null","False","慈林教育基金會 just uploaded a video https://t.co/xLqgos4Qka","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/9MafxPiTM1","http://ift.tt/2m9zB2s","ift.tt/2m9zB2s","43.0","66.0","0.0","66.0","0.0","null","null","840114551144112128","null","False","0.0","8.4011455114411213E17","null","False","Fri Mar 10 08:18:12 +0000 2017","null","False","[環資訊息]《挺身為環境》從偵辦現場到法庭攻防  12位檢察官道盡環境案件背後的困局 https://t.co/9MafxPiTM1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/sqiZ78xHqx","http://ift.tt/2nlbxdr","ift.tt/2nlbxdr","21.0","44.0","0.0","44.0","0.0","null","null","840089136782426112","null","False","0.0","8.4008913678242611E17","null","False","Fri Mar 10 06:37:12 +0000 2017","null","False","[婦女新知訊息]請蔡英文總統兌現政見承諾 https://t.co/sqiZ78xHqx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/9ABTR3iKSC","http://ift.tt/2mHnQDK","ift.tt/2mHnQDK","30.0","53.0","0.0","53.0","0.0","null","null","840083838369898498","null","False","0.0","8.400838383698985E17","null","False","Fri Mar 10 06:16:09 +0000 2017","null","False","婦女新知基金會 just uploaded a video https://t.co/9ABTR3iKSC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/4U1d8fu1Y3","http://ift.tt/2mHlh4G","ift.tt/2mHlh4G","37.0","60.0","0.0","60.0","0.0","null","null","840074327651319809","null","False","0.0","8.4007432765131981E17","null","False","Fri Mar 10 05:38:22 +0000 2017","null","False","[環資訊息]環盟公布2016十大環境新聞 台塑掄三元 遭要求拿出社會責任 https://t.co/4U1d8fu1Y3","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/DeQ05JEiTf","http://ift.tt/2nlcWjU","ift.tt/2nlcWjU","24.0","47.0","0.0","47.0","0.0","null","null","840045907085283328","null","False","0.0","8.4004590708528333E17","null","False","Fri Mar 10 03:45:26 +0000 2017","null","False","[環盟訊息]2016年十大環境新聞票選結果說明 https://t.co/DeQ05JEiTf","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/b55eQTDPv0","http://ift.tt/2mrEGWE","ift.tt/2mrEGWE","19.0","42.0","0.0","42.0","0.0","null","null","840043893748035584","null","False","0.0","8.4004389374803558E17","null","False","Fri Mar 10 03:37:26 +0000 2017","null","False","[綠色和平台灣]燃煤，等同慢性殺人？ https://t.co/b55eQTDPv0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/FhWnq6NdJV","http://ift.tt/2mNoeky","ift.tt/2mNoeky","29.0","52.0","0.0","52.0","0.0","null","null","840039096361897984","null","False","0.0","8.4003909636189798E17","null","False","Fri Mar 10 03:18:22 +0000 2017","null","False","[環資訊息]不只省電還能賺錢 日本電力「負瓦特」交易制度 https://t.co/FhWnq6NdJV","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/uqEkRzV0YQ","http://ift.tt/2nkGC0H","ift.tt/2nkGC0H","36.0","59.0","0.0","59.0","0.0","null","null","840037016234516480","null","False","0.0","8.4003701623451648E17","null","False","Fri Mar 10 03:10:06 +0000 2017","null","False","[環資訊息]【聯合聲明】抗議經部出爾反爾！要求違章工廠政策開放公民參與 https://t.co/uqEkRzV0YQ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/0xWczDVDIV","http://ift.tt/2m5KFgw","ift.tt/2m5KFgw","37.0","60.0","0.0","60.0","0.0","null","null","840031497591672832","null","False","0.0","8.4003149759167283E17","null","False","Fri Mar 10 02:48:10 +0000 2017","null","False","[環資訊息]在都市裡自耕自食 丹麥團隊SPACE 10公開設計圖幫你圓夢 https://t.co/0xWczDVDIV","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/PelwrATIro","http://ift.tt/2mrtFEN","ift.tt/2mrtFEN","28.0","51.0","0.0","51.0","0.0","null","null","840026495628247040","null","False","0.0","8.4002649562824704E17","null","False","Fri Mar 10 02:28:18 +0000 2017","null","False","[環資訊息]地質、地下水調查疑慮大 馬頭山通過環評初審 https://t.co/PelwrATIro","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/i4yn762Myp","http://ift.tt/2mp8RMu","ift.tt/2mp8RMu","27.0","50.0","0.0","50.0","0.0","null","null","840026463168581632","null","False","0.0","8.4002646316858163E17","null","False","Fri Mar 10 02:28:10 +0000 2017","null","False","[民主書院訊息]轉型正義 吳錦發：剝蕉案是不該被遺忘 https://t.co/i4yn762Myp","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/UzZDYzZvkq","http://ift.tt/2mrBUk3","ift.tt/2mrBUk3","33.0","56.0","0.0","56.0","0.0","null","null","840026461687959552","null","False","0.0","8.4002646168795955E17","null","False","Fri Mar 10 02:28:10 +0000 2017","null","False","[民主書院訊息]接受扶貧者被禁供達賴喇嘛法像 隆務寺要求還其土地 https://t.co/UzZDYzZvkq","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/v0duWKENHK","http://ift.tt/2mpdXZa","ift.tt/2mpdXZa","29.0","52.0","0.0","52.0","0.0","null","null","840026459527864320","null","False","0.0","8.4002645952786432E17","null","False","Fri Mar 10 02:28:09 +0000 2017","null","False","[民主書院訊息]廣州十女青年“婦女節”重走百年女權路遇阻 https://t.co/v0duWKENHK","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/gOFVC1T1hm","http://ift.tt/2mrx1Yv","ift.tt/2mrx1Yv","29.0","52.0","0.0","52.0","0.0","null","null","840026457040650240","null","False","0.0","8.4002645704065024E17","null","False","Fri Mar 10 02:28:08 +0000 2017","null","False","[民主書院訊息]香港調查學歷造假犯罪 教育局被批監管不足 https://t.co/gOFVC1T1hm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/zgJrSjcP0H","http://ift.tt/2nc3u3s","ift.tt/2nc3u3s","18.0","41.0","0.0","41.0","0.0","null","null","840025966365818880","null","False","0.0","8.4002596636581888E17","null","False","Fri Mar 10 02:26:11 +0000 2017","null","False","[永社]偵查不公開變公開 誰該負責 https://t.co/zgJrSjcP0H","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/WL3bwe8Hp5","http://ift.tt/2m8v8x6","ift.tt/2m8v8x6","30.0","53.0","0.0","53.0","0.0","null","null","840024792535306240","null","False","0.0","8.4002479253530624E17","null","False","Fri Mar 10 02:21:32 +0000 2017","null","False","婦女新知基金會 just uploaded a video https://t.co/WL3bwe8Hp5","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/v7BHWVAxoI","http://ift.tt/2m5JFJa","ift.tt/2m5JFJa","29.0","52.0","0.0","52.0","0.0","null","null","840023978760634368","null","False","0.0","8.4002397876063437E17","null","False","Fri Mar 10 02:18:18 +0000 2017","null","False","[民主書院訊息]金正男長子金韓松逃到台灣? 移民署長否認 https://t.co/v7BHWVAxoI","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/IDkXl4z4L1","http://ift.tt/2lIK8FX","ift.tt/2lIK8FX","66.0","89.0","0.0","89.0","0.0","null","null","839950501424816128","null","False","0.0","8.3995050142481613E17","null","False","Thu Mar 09 21:26:19 +0000 2017","null","False","民間司法改革基金會: ""20170309「非法律人」才是司改國是會議的成敗關鍵～民間司改會記者會"" and more videos https://t.co/IDkXl4z4L1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3Xg9UTkCfx","http://ift.tt/2mmPPX3","ift.tt/2mmPPX3","24.0","47.0","0.0","47.0","0.0","null","null","839859893955874816","null","False","0.0","8.3985989395587482E17","null","False","Thu Mar 09 15:26:17 +0000 2017","null","False","[廢死聯盟訊息]廢死聯盟：高舉雙手 一七挺圖博 https://t.co/3Xg9UTkCfx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Krr80XLJwr","http://ift.tt/2nioBAn","ift.tt/2nioBAn","32.0","55.0","0.0","55.0","0.0","null","null","839837369922646016","null","False","0.0","8.3983736992264602E17","null","False","Thu Mar 09 13:56:47 +0000 2017","null","False","[親子共學訊息]「傾向於不體罰」的進路—個人修養還是系統困境？ https://t.co/Krr80XLJwr","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/DOOzfAjNSc","http://ift.tt/2n2S9FR","ift.tt/2n2S9FR","34.0","57.0","0.0","57.0","0.0","null","null","839815880229994497","null","False","0.0","8.398158802299945E17","null","False","Thu Mar 09 12:31:23 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第三分組第二次會議 https://t.co/DOOzfAjNSc","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3tjIsHM5Yh","http://ift.tt/2n2HUkK","ift.tt/2n2HUkK","29.0","52.0","0.0","52.0","0.0","null","null","839799462570700800","null","False","0.0","8.397994625707008E17","null","False","Thu Mar 09 11:26:09 +0000 2017","null","False","[廢死聯盟訊息]再來想想兩公約吧。《廢話電子報第96期》 https://t.co/3tjIsHM5Yh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/5OeqHkAU4t","http://ift.tt/2m2urVg","ift.tt/2m2urVg","24.0","47.0","0.0","47.0","0.0","null","null","839799461090045952","null","False","0.0","8.3979946109004595E17","null","False","Thu Mar 09 11:26:08 +0000 2017","null","False","[廢死聯盟訊息]從平行線開始，與廢死聯盟的交集 https://t.co/5OeqHkAU4t","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/KkY4RdMSj8","http://ift.tt/2n2J7c9","ift.tt/2n2J7c9","33.0","56.0","0.0","56.0","0.0","null","null","839799458326003712","null","False","0.0","8.3979945832600371E17","null","False","Thu Mar 09 11:26:08 +0000 2017","null","False","[廢死聯盟訊息]死刑和禁絕酷刑與殘酷非人道及有辱人格的待遇或處罰 https://t.co/KkY4RdMSj8","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/Y72IarNTy0","http://ift.tt/2n2FtP8","ift.tt/2n2FtP8","11.0","34.0","0.0","34.0","0.0","null","null","839796443523198977","null","False","0.0","8.3979644352319898E17","null","False","Thu Mar 09 11:14:09 +0000 2017","null","False","[荒野訊息]系統公告 https://t.co/Y72IarNTy0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/yycmhoFL1K","http://ift.tt/2nhQ19d","ift.tt/2nhQ19d","34.0","57.0","0.0","57.0","0.0","null","null","839789946093334528","null","False","0.0","8.3978994609333453E17","null","False","Thu Mar 09 10:48:20 +0000 2017","null","False","[環資訊息]要開說明會又無故取消  水五金違章政策不明  環團怒批 https://t.co/yycmhoFL1K","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/IZWpRkcFpN","http://ift.tt/2mma6Mg","ift.tt/2mma6Mg","27.0","50.0","0.0","50.0","0.0","null","null","839785707921158144","null","False","0.0","8.3978570792115814E17","null","False","Thu Mar 09 10:31:29 +0000 2017","null","False","[司改會訊息]「非法律人」才是司改國是會議的成敗關鍵 https://t.co/IZWpRkcFpN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/69shhR0Dey","http://ift.tt/2mlWDUL","ift.tt/2mlWDUL","31.0","54.0","0.0","54.0","0.0","null","null","839774564368400388","null","False","0.0","8.3977456436840038E17","null","False","Thu Mar 09 09:47:13 +0000 2017","null","False","[綠色和平台灣]福島地區輻射嚴重超標 日本政府仍強逼災民返鄉 https://t.co/69shhR0Dey","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/uzmbainLIY","http://ift.tt/2m25xVM","ift.tt/2m25xVM","32.0","55.0","0.0","55.0","0.0","null","null","839770351986954240","null","False","0.0","8.3977035198695424E17","null","False","Thu Mar 09 09:30:28 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/uzmbainLIY","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/WG3KFqrflg","http://ift.tt/2mlY3P3","ift.tt/2mlY3P3","28.0","51.0","0.0","51.0","0.0","null","null","839767224533528577","null","False","0.0","8.3976722453352858E17","null","False","Thu Mar 09 09:18:03 +0000 2017","null","False","[科技濃湯]6 個非營利組織在 2017 年的科技展望 https://t.co/WG3KFqrflg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/iTpsmJ70gf","http://ift.tt/2mJe7x2","ift.tt/2mJe7x2","41.0","64.0","0.0","64.0","0.0","null","null","839767222981636096","null","False","0.0","8.397672229816361E17","null","False","Thu Mar 09 09:18:02 +0000 2017","null","False","[科技濃湯][Office 365] 新功能上線 & 導入組織的受訪影片 https://t.co/iTpsmJ70gf","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/XZ3lVWSx46","http://ift.tt/2mm6nhR","ift.tt/2mm6nhR","28.0","51.0","0.0","51.0","0.0","null","null","839767221597581312","null","False","0.0","8.3976722159758131E17","null","False","Thu Mar 09 09:18:02 +0000 2017","null","False","[科技濃湯][推薦] NGO 數位資源週報Medium https://t.co/XZ3lVWSx46","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/TTUL4u0L2w","http://ift.tt/2n96ld4","ift.tt/2n96ld4","25.0","48.0","0.0","48.0","0.0","null","null","839764214369644544","null","False","0.0","8.3976421436964454E17","null","False","Thu Mar 09 09:06:05 +0000 2017","null","False","[永社]「美國川普新政府與臺灣戰略新佈局」研討會 https://t.co/TTUL4u0L2w","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/uhM53Kg1e6","http://ift.tt/2m55OrQ","ift.tt/2m55OrQ","23.0","46.0","0.0","46.0","0.0","null","null","839746337977602048","null","False","0.0","8.3974633797760205E17","null","False","Thu Mar 09 07:55:03 +0000 2017","null","False","[平冤訊息]《平冤週報》  2/25~3/3 https://t.co/uhM53Kg1e6","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/caGP2DHxB9","http://ift.tt/2m4QP1j","ift.tt/2m4QP1j","33.0","56.0","0.0","56.0","0.0","null","null","839723009418149888","null","False","0.0","8.3972300941814989E17","null","False","Thu Mar 09 06:22:21 +0000 2017","null","False","[司改會訊息]點評：「總統府司法改革國是會議」第五分組第一次會議 https://t.co/caGP2DHxB9","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/408afiHL9A","http://ift.tt/2n1D5YZ","ift.tt/2n1D5YZ","15.0","38.0","0.0","38.0","0.0","null","null","839722470991138817","null","False","0.0","8.3972247099113882E17","null","False","Thu Mar 09 06:20:13 +0000 2017","null","False","[環盟訊息]台東焚化爐停車！ https://t.co/408afiHL9A","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/PQFvwqY6fU","http://ift.tt/2n1BWkg","ift.tt/2n1BWkg","28.0","51.0","0.0","51.0","0.0","null","null","839721941162422272","null","False","0.0","8.3972194116242227E17","null","False","Thu Mar 09 06:18:06 +0000 2017","null","False","[環資訊息]檢視立院一年廢核進度 反核團體批：原地踏步 https://t.co/PQFvwqY6fU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/kzjbePvMS8","http://ift.tt/2lFJRn8","ift.tt/2lFJRn8","29.0","52.0","0.0","52.0","0.0","null","null","839688728838881280","null","False","0.0","8.3968872883888128E17","null","False","Thu Mar 09 04:06:08 +0000 2017","null","False","[高教工會訊息]與教育部長會面後：工會給兼任教師的一封信 https://t.co/kzjbePvMS8","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/gGsP6v3WQ1","http://ift.tt/2lFDz70","ift.tt/2lFDz70","29.0","52.0","0.0","52.0","0.0","null","null","839677975410921472","null","False","0.0","8.3967797541092147E17","null","False","Thu Mar 09 03:23:24 +0000 2017","null","False","[環資訊息]反核團體疑核二排放廢水 原能會與民間共同檢驗 https://t.co/gGsP6v3WQ1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","","","","","","","","","","","","","","","https://t.co/3NguXFcy5l","http://ift.tt/2mlhiIy","ift.tt/2mlhiIy","33.0","56.0","0.0","56.0","0.0","null","null","839676655379574785","null","False","0.0","8.3967665537957478E17","null","False","Thu Mar 09 03:18:09 +0000 2017","null","False","[環資訊息]過剩基礎製造業影響空污 中國鋼鐵「去產能」效果受質疑 https://t.co/3NguXFcy5l","zh","null","null","null","","","","","","","","","","","","","",""
