"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","contributors____-","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4pkFCIGtsM","http://ift.tt/2fMrxSk","ift.tt/2fMrxSk","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","802158430123360256","null","False","0.0","8.0215843012336026E17","null","False","Fri Nov 25 14:34:07 +0000 2016","null","False","伴侶盟TAPCPR just uploaded a video https://t.co/4pkFCIGtsM","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ALUoM7KmYT","http://ift.tt/2gbUJCJ","ift.tt/2gbUJCJ","20.0","43.0","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","802136185191755776","null","False","0.0","8.0213618519175578E17","null","False","Fri Nov 25 13:05:44 +0000 2016","null","False","[親子共學訊息]孩子，你一定覺得很委屈 https://t.co/ALUoM7KmYT","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3fh3VhQhY2","http://ift.tt/2fy1hNC","ift.tt/2fy1hNC","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","802111429742657536","null","False","0.0","8.0211142974265754E17","null","False","Fri Nov 25 11:27:22 +0000 2016","null","False","[同志熱線訊息]今夜，我們學習與彼此相處 / 李筆筏（熱線愛滋小組義工）  https://t.co/3fh3VhQhY2","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pt7BQf0GPn","http://ift.tt/2fYUkWu","ift.tt/2fYUkWu","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","802097689513095168","null","False","0.0","8.0209768951309517E17","null","False","Fri Nov 25 10:32:46 +0000 2016","null","False","[環資訊息]恢復珊瑚礁生態韌性怎麼做？  陳昭倫籲建構跨領域管理系統 https://t.co/pt7BQf0GPn","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BjTSMj0IPl","http://ift.tt/2ff2FX5","ift.tt/2ff2FX5","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","802084008402321408","null","False","0.0","8.0208400840232141E17","null","False","Fri Nov 25 09:38:24 +0000 2016","null","False","[綠色和平台灣]國際不消費日 綠色和平倡導減法生活 https://t.co/BjTSMj0IPl","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gHZZXUtDMU","http://ift.tt/2feQ4mD","ift.tt/2feQ4mD","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","802069287204687872","null","False","0.0","8.0206928720468787E17","null","False","Fri Nov 25 08:39:54 +0000 2016","null","False","伊甸基金會 just uploaded a video https://t.co/gHZZXUtDMU","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kN6EhdHrWG","http://ift.tt/2fuL3BM","ift.tt/2fuL3BM","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","802062637727105025","null","False","0.0","8.0206263772710502E17","null","False","Fri Nov 25 08:13:29 +0000 2016","null","False","[綠色和平台灣]慎選產品，也要通路、美妝店幫一把 https://t.co/kN6EhdHrWG","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/S1xqCx9est","http://ift.tt/2gnFGck","ift.tt/2gnFGck","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","802049738744938496","null","False","0.0","8.020497387449385E17","null","False","Fri Nov 25 07:22:13 +0000 2016","null","False","[環資訊息]立委爆料三項廢五金擬免稅進口  環署：跟環境無關 https://t.co/S1xqCx9est","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z1gsfVUkWJ","http://ift.tt/2fxfVoD","ift.tt/2fxfVoD","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","802039717151784960","null","False","0.0","8.0203971715178496E17","null","False","Fri Nov 25 06:42:24 +0000 2016","null","False","[環資訊息]【環境創作短片賞】生態紀錄篇：自然 在一起（賀湘華） https://t.co/Z1gsfVUkWJ","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZqlozdJdJj","http://ift.tt/2feqyhs","ift.tt/2feqyhs","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","802036386480197632","null","False","0.0","8.0203638648019763E17","null","False","Fri Nov 25 06:29:10 +0000 2016","null","False","7764467 just uploaded a video https://t.co/ZqlozdJdJj","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QuTAjodigQ","http://ift.tt/2gm5gKS","ift.tt/2gm5gKS","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","802016329179996161","null","False","0.0","8.0201632917999616E17","null","False","Fri Nov 25 05:09:28 +0000 2016","null","False","7764467 just uploaded a video https://t.co/QuTAjodigQ","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8dBiKMuizy","http://ift.tt/2feewoj","ift.tt/2feewoj","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","802016325119905792","null","False","0.0","8.0201632511990579E17","null","False","Fri Nov 25 05:09:27 +0000 2016","null","False","7764467 just uploaded a video https://t.co/8dBiKMuizy","en","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H0YJ8EZHID","http://ift.tt/2gm035V","ift.tt/2gm035V","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","801999694008352769","null","False","0.0","8.0199969400835277E17","null","False","Fri Nov 25 04:03:22 +0000 2016","null","False","[綠色和平台灣]守護地球極北的翠綠，向俄羅斯提出環境訴訟 https://t.co/H0YJ8EZHID","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/DaPgPfFl9A","http://ift.tt/2gFOKd9","ift.tt/2gFOKd9","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","801998233836851200","null","False","0.0","8.019982338368512E17","null","False","Fri Nov 25 03:57:34 +0000 2016","null","False","[環資訊息]中油天然氣站恐毀千年藻礁  學者籲保留珍貴古氣候線索 https://t.co/DaPgPfFl9A","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4Vk0cX24d4","http://ift.tt/2gFKOJa","ift.tt/2gFKOJa","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","801993220897042432","null","False","0.0","8.0199322089704243E17","null","False","Fri Nov 25 03:37:38 +0000 2016","null","False","[環資訊息]閱讀地景──入蘭第一站 頭城五漁村 https://t.co/4Vk0cX24d4","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mvOoo3heN7","http://ift.tt/2fwZhVZ","ift.tt/2fwZhVZ","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","801986878031462400","null","False","0.0","8.019868780314624E17","null","False","Fri Nov 25 03:12:26 +0000 2016","null","False","[環資訊息]北極熱爆  科學家：明年冰量恐破新低 https://t.co/mvOoo3heN7","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mEyETHUVBE","http://ift.tt/2gafu1R","ift.tt/2gafu1R","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","801986876068466688","null","False","0.0","8.0198687606846669E17","null","False","Fri Nov 25 03:12:26 +0000 2016","null","False","[環資訊息]假合法真佔地  環團首波點名六家農地工廠 https://t.co/mEyETHUVBE","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O6JpQc8Zmz","http://ift.tt/2fXiOQc","ift.tt/2fXiOQc","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","801986873728045056","null","False","0.0","8.0198687372804506E17","null","False","Fri Nov 25 03:12:25 +0000 2016","null","False","[環資訊息]氣候研究「太政治化」 川普下一步要砍NASA預算 https://t.co/O6JpQc8Zmz","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SR0mHdL6E6","http://ift.tt/2fwP63G","ift.tt/2fwP63G","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","801977890401353728","null","False","0.0","8.0197789040135373E17","null","False","Fri Nov 25 02:36:43 +0000 2016","null","False","[民主書院訊息]中國扣新疆居民護照 人權團體：侵犯自由 https://t.co/SR0mHdL6E6","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6R1AxF50MO","http://ift.tt/2gabvlA","ift.tt/2gabvlA","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","801977889063370753","null","False","0.0","8.0197788906337075E17","null","False","Fri Nov 25 02:36:43 +0000 2016","null","False","[民主書院訊息]川普當選 達賴喇嘛樂觀看待盼會晤 https://t.co/6R1AxF50MO","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MR6WVogKKP","http://ift.tt/2fwPZt3","ift.tt/2fwPZt3","45.0","68.0","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","801977887456972801","null","False","0.0","8.019778874569728E17","null","False","Fri Nov 25 02:36:43 +0000 2016","null","False","[民主書院訊息]人權律師江天勇長沙探709家屬後失聯人權律師江天勇長沙探709家屬後失聯 https://t.co/MR6WVogKKP","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8DoGjv4w9v","http://ift.tt/2gmSmzS","ift.tt/2gmSmzS","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","801975270483918848","null","False","0.0","8.0197527048391885E17","null","False","Fri Nov 25 02:26:19 +0000 2016","null","False","[民主書院訊息]逾百汶川地震遇難學生家長圍堵市政府抗議 官員不理睬 https://t.co/8DoGjv4w9v","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EagFCsqvtH","http://ift.tt/2fu8TxC","ift.tt/2fu8TxC","21.0","44.0","","","","","","","","","","","","","","","0.0","44.0","0.0","null","null","801975268848111617","null","False","0.0","8.0197526884811162E17","null","False","Fri Nov 25 02:26:18 +0000 2016","null","False","[民主書院訊息]大陸擬逐步開放沿海運輸權 https://t.co/EagFCsqvtH","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O31acWcKLS","http://ift.tt/2gmPMtX","ift.tt/2gmPMtX","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","801958439752761348","null","False","0.0","8.0195843975276134E17","null","False","Fri Nov 25 01:19:26 +0000 2016","null","False","法律扶助基金會 just uploaded a video https://t.co/O31acWcKLS","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YqoKZN6NGx","http://ift.tt/2fWsg6g","ift.tt/2fWsg6g","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","801869194279186432","null","False","0.0","8.0186919427918643E17","null","False","Thu Nov 24 19:24:48 +0000 2016","null","False","地球公民基金會 (CET) just uploaded a video https://t.co/YqoKZN6NGx","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BNeSifGyuV","http://ift.tt/2fJRYrO","ift.tt/2fJRYrO","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","801869192291119104","null","False","0.0","8.018691922911191E17","null","False","Thu Nov 24 19:24:48 +0000 2016","null","False","地球公民基金會 (CET) just uploaded a video https://t.co/BNeSifGyuV","ja","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lZwqr7oD9Z","http://ift.tt/2gjwkuk","ift.tt/2gjwkuk","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","801775931232817152","null","False","0.0","8.0177593123281715E17","null","False","Thu Nov 24 13:14:12 +0000 2016","null","False","[中華記協訊息]高明見主持頒獎2016全國優秀護理人員183位   https://t.co/lZwqr7oD9Z","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UAAiZXbs3R","http://ift.tt/2gkjUWw","ift.tt/2gkjUWw","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","801735151902453760","null","False","0.0","8.0173515190245376E17","null","False","Thu Nov 24 10:32:10 +0000 2016","null","False","[環資訊息]詹詒絜：COP22丟出一堆問號 實質進展還要等明年 https://t.co/UAAiZXbs3R","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lUiWO1cTCp","http://ift.tt/2frET5s","ift.tt/2frET5s","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","801730161095938053","null","False","0.0","8.0173016109593805E17","null","False","Thu Nov 24 10:12:20 +0000 2016","null","False","[環資訊息]承諾使用再生水3.25萬CMD  台積電南科擴廠案環差初審過關 https://t.co/lUiWO1cTCp","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sOiOucIiMC","http://ift.tt/2fulmV2","ift.tt/2fulmV2","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","801727236311306240","null","False","0.0","8.0172723631130624E17","null","False","Thu Nov 24 10:00:43 +0000 2016","null","False","[台權會訊息]【聲明】監委也應受人權監督  籲總統依諾啟動修憲與成立國家人權委員會 https://t.co/sOiOucIiMC","zh","null","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/f9o67pdS0o","http://ift.tt/2fr06N3","ift.tt/2fr06N3","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","801667221865066496","null","False","0.0","8.016672218650665E17","null","False","Thu Nov 24 06:02:14 +0000 2016","null","False","[環資訊息]釐清空污氣體處理計畫  台中港儲油槽興建案過關 https://t.co/f9o67pdS0o","zh","null","","null","null","","","","","","","","","","","","","",""
